ein,legal_name,entity_type,tax_year,form_type,rich_filing_available,total_revenue,total_expenses,total_assets,total_liabilities,net_assets,source
621414737,BETA SIGMA OF SIGMA CHI HOUSE CORPORATION,HOUSE_CORPORATION,2010,990EZ,true,-7988,22177,174711,1391,173320,PROPUBLICA_API
626047671,KAPPA DELTA SORORITY,LOCAL_CHAPTER_ENTITY,2010,990N,false,,,,,,PROPUBLICA_API
621386377,PI CHAPTER CHI OMEGA FRATERNITY HOUSE CORP,HOUSE_CORPORATION,2010,990N,false,,,,,,PROPUBLICA_API
626047975,CHI OMEGA FRATERNITY,LOCAL_CHAPTER_ENTITY,2010,990N,false,,,,,,PROPUBLICA_API
626045032,ALPHA DELTA PI HOUSE CORP ALPHA KAPPA,HOUSE_CORPORATION,2010,990N,false,,,,,,PROPUBLICA_API
746084912,SIGMA GAMMA RHO SORORITY INC,LOCAL_CHAPTER_ENTITY,2010,990EZ,true,0,0,1,0,1,PROPUBLICA_API
260084683,ALUMNI CORPORATION OF ETA CHAPTER OF THE DELTA SIGMA PHI FRATERNITY,ALUMNI_CORPORATION,2010,990N,false,,,,,,PROPUBLICA_API
746084213,CHI OMEGA FRATERNITY IOTA CHAPTER UNIV OF TX AT AUSTIN,LOCAL_CHAPTER_ENTITY,2010,990N,false,,,,,,PROPUBLICA_API
740481786,ALPHA EPSILON PHI SORORITY OMEGA CHAPTER,LOCAL_CHAPTER_ENTITY,2010,990N,false,,,,,,PROPUBLICA_API
741493205,KAPPA CHAPTER OF ZETA TAU ALPHA HOUSE CORPORATION,HOUSE_CORPORATION,2010,990N,false,,,,,,PROPUBLICA_API
742061485,PI KAPPA PHI FRATERNITY DELTA OMEGA CHAPTER,LOCAL_CHAPTER_ENTITY,2010,990EZ,true,85801,82223,347295,180870,166425,PROPUBLICA_API
134264657,GAMMA PHI BETA SORORITY INC,LOCAL_CHAPTER_ENTITY,2010,990N,false,,,,,,PROPUBLICA_API
510165062,CHI OMEGA FRATERNITY,LOCAL_CHAPTER_ENTITY,2010,990N,false,,,,,,PROPUBLICA_API
741932980,XI KAPPA OF CHI OMEGA HOUSE CORP,HOUSE_CORPORATION,2010,990N,false,,,,,,PROPUBLICA_API
732350514,TEXAS ETA CHAPTER OF PI BETA PHI HOUSE CORPORATION,HOUSE_CORPORATION,2010,990N,false,,,,,,PROPUBLICA_API
742205743,KAPPA ALPHA ORDER,UNKNOWN,2010,990N,false,,,,,,PROPUBLICA_API
741184325,GAMMA-UPSILON CHAPTER OF TAU KAPPA EPSILON FRATERNITY,LOCAL_CHAPTER_ENTITY,2010,990N,false,,,,,,PROPUBLICA_API
626074044,CHI OMEGA FRATERNITY,LOCAL_CHAPTER_ENTITY,2010,990N,false,,,,,,PROPUBLICA_API
620671306,KAPPA ALPHA ORDER,UNKNOWN,2010,990N,false,,,,,,PROPUBLICA_API
621781729,ZETA PHI BETA SORORITY INC PI ZETA CHAPTER,LOCAL_CHAPTER_ENTITY,2010,990EZ,true,27820,24795,0,0,0,PROPUBLICA_API
521346179,ZETA PHI BETA SORORITY INC,LOCAL_CHAPTER_ENTITY,2010,990EZ,true,1068,1378,310,0,310,PROPUBLICA_API
621466616,BETA TAU HOUSE CORPORATION OF KAPPA DELTA SORORITY,HOUSE_CORPORATION,2010,990N,false,,,,,,PROPUBLICA_API
626047662,KAPPA DELTA SORORITY,LOCAL_CHAPTER_ENTITY,2010,990N,false,,,,,,PROPUBLICA_API
430765719,THETA TAU,NATIONAL_PARENT,2010,990N,false,,,,,,PROPUBLICA_API
362152330,ALPHA KAPPA ALPHA SORORITY INC,NATIONAL_PARENT,2010,990,true,19231435,19643283,28323359,4668687,23654672,PROPUBLICA_API
420212285,DELTA CHI FRATERNITY,NATIONAL_PARENT,2010,990N,false,,,,,,PROPUBLICA_API
540628798,SIGMA NU FRATERNITY INC,NATIONAL_PARENT,2010,990N,false,,,,,,PROPUBLICA_API
223530740,LAMBDA THETA ALPHA,NATIONAL_PARENT,2010,990N,false,,,,,,PROPUBLICA_API
131368460,TAU EPSILON PHI FRATERNITY INC,NATIONAL_PARENT,2010,990N,false,,,,,,PROPUBLICA_API
350868356,PHI DELTA THETA FRATERNITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
592339079,PHI DELTA THETA FRATERNITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
593282583,PHI DELTA THETA CHAPTER HOUSE ASSOCIATION INC,HOUSE_CORPORATION,2009,990N,false,,,,,,PROPUBLICA_API
630164075,PHI DELTA THETA FRATERNITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
631053272,PHI DELTA THETA FRATERNITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
596135388,CHI OMEGA HOUSING CORPORATION,HOUSE_CORPORATION,2009,990N,false,,,,,,PROPUBLICA_API
636050290,CHI OMEGA FRATERNITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
640392826,CHI OMEGA FRATERNITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
630164080,PHI GAMMA DELTA FRATERNITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
380293927,SIGMA KAPPA CORPORATION,UNKNOWN,2009,990N,false,,,,,,PROPUBLICA_API
420467540,PHI KAPPA PSI FRATERNITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
936036290,PHI KAPPA PSI FRATERNITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
320257409,BETA MU HOUSE CORP OF ALPHA PHI INTERNATIONAL FRATERNITY INC,HOUSE_CORPORATION,2009,990N,false,,,,,,PROPUBLICA_API
941367157,ALPHA PHI BUILDING CORPORATION,HOUSE_CORPORATION,2009,990N,false,,,,,,PROPUBLICA_API
630188910,SIGMA DELTA TAU SOCIETY,UNKNOWN,2009,990N,false,,,,,,PROPUBLICA_API
630289653,THETA CHI FRATERNITY INC,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
631004292,GAMMA PHI BETA SORORITY INC,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
630818055,ALABAMA BETA OF PI BETA PHI HOUSE ASSOCIATION INCORPORATED,HOUSE_CORPORATION,2009,990N,false,,,,,,PROPUBLICA_API
630980702,KAPPA DELTA SORORITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
630733120,ZETA BETA TAU FRATERNITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
630120537,LAMBDA CHI ALPHA FRATERNITY INC,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
636049922,HOUSE BOARD OF GAMMA PI OF KAPPA KAPPA GAMMA,UNKNOWN,2009,990N,false,,,,,,PROPUBLICA_API
237114590,EPSILON CHI ZETA HOUSE CORPORATION OF LAMBDA CHI ALPHA FRATERNITY,HOUSE_CORPORATION,2009,990N,false,,,,,,PROPUBLICA_API
621370853,GAMMA PHI BETA SORORITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
630115520,KAPPA DELTA SORORITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
630188870,SIGMA ALPHA EPSILON FRATERNITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
630233975,ZETA BETA TAU FRATERNITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
593078421,KAPPA ALPHA HOUSING ASSOCIATION OF FLORIDA INC,UNKNOWN,2009,990N,false,,,,,,PROPUBLICA_API
741132044,KAPPA SIGMA FRATERNITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
380293670,ALPHA DELTA PHI PENINSULAR CHAPTER,PROPERTY_HOLDING_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
580596934,PI KAPPA PHI FRATERNITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
630164600,PI KAPPA PHI FRATERNITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
630007530,ALPHA TAU OMEGA FRATERNITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
430349090,THE ALPHA KAPPA CHAPTER OF THE KAPPA ALPHA FRATERNITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
630289642,KAPPA ALPHA ORDER,UNKNOWN,2009,990N,false,,,,,,PROPUBLICA_API
630020370,KAPPA SIGMA FRATERNITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
386068594,ALPHA DELTA PHI INTERNATIONAL INC,UNKNOWN,2009,990N,false,,,,,,PROPUBLICA_API
630457980,BETA THETA PI FRATERNITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
630164090,PHI KAPPA SIGMA FRATERNITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
581648136,IOTA ALUMNI OF PI KAPPA PHI INC,ALUMNI_CORPORATION,2009,990N,false,,,,,,PROPUBLICA_API
351780304,PI KAPPA PHI INC,UNKNOWN,2009,990N,false,,,,,,PROPUBLICA_API
581793975,ZETA IOTA CHAPTER OF ALPHA DELTA PI HOUSE CORPORATION,HOUSE_CORPORATION,2009,990,true,39182,0,326028,0,326028,PROPUBLICA_API
630056950,DELTA CHI FRATERNITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
716061509,CHI OMEGA FRATERNITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
630164580,PI KAPPA ALPHA FRATERNITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
631006177,GAMMA ALPHA OF PI KAPPA ALPHA HOUSE CORPORATIONS,UNKNOWN,2009,990N,false,,,,,,PROPUBLICA_API
630289650,SIGMA CHI FRATERNITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
630188940,SIGMA NU FRATERNITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
710245516,SIGMA CHI FRATERNITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
636050218,ALPHA GAMMA DELTA FRATERNITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
636061057,PI KAPPA ALPHA FRATERNITY,PROPERTY_HOLDING_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
462071035,ALABAMA BETA CHAPTER OF THE SIGMA PHI EPSILON FRATERNITY,LOCAL_CHAPTER_ENTITY,2009,990,true,17483,9124,8689,0,8689,PROPUBLICA_API
710230717,PHI DELTA THETA FRATERNITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
710237930,KAPPA SIGMA FRATERNITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
710243898,SIGMA ALPHA EPSILON FRATERNITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
237153933,SIGMA NU BUILDING BETA THETA CHAPTER,PROPERTY_HOLDING_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
630188930,SIGMA NU FRATERNITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
636066478,GAMMA PHI BETA SORORITY INC,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
581804021,CHI PHI FRATERNITY INC,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
630838676,CHI PHI FRATERNITY INC,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
631056750,ALPHA GAMMA RHO FRATERNITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
630164590,PI KAPPA PHI FRATERNITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
593024291,SIGMA CHI FOUNDATION AT AUBURN UNIVERSITY INC,EDUCATIONAL_FOUNDATION,2009,990EZ,true,24916,4158,136242,0,136242,PROPUBLICA_API
911903532,ALABAMA BETA CHAPTER OF THE PHI DELTA THETA FRATERNITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
200293448,DELTA TAU DELTA FRATERNITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
237091513,ALABAMA GAMMA OF PI BETA PHI HOUSE ASSOCIATION INCORPORATED,HOUSE_CORPORATION,2009,990N,false,,,,,,PROPUBLICA_API
636053862,KAPPA DELTA SORORITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
237044651,DELTA ZETA OF DELTA TAU INC,PROPERTY_HOLDING_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
596153391,CHI OMEGA FRATERNITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
593350147,DELTA TAU DELTA FRATERNITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
590639987,SIGMA ALPHA EPSILON FRATERNITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
591755953,SIGMA ALPHA EPSILON FRATERNITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
590627917,BETA THETA PI FRATERNITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
590682455,ALPHA EPSILON PHI SORORITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
590638774,KAPPA DELTA SORORITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
203675713,CHI PHI FRATERNITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
590657429,ALPHA EPSILON PI FRATERNITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
590628020,KAPPA ALPHA ORDER,UNKNOWN,2009,990N,false,,,,,,PROPUBLICA_API
596141908,FLORIDA ALPHA ALUMNI OF SIGMA PHI EPSILON INC,ALUMNI_CORPORATION,2009,990EZ,true,216351,216986,630193,199989,430204,PROPUBLICA_API
592643047,FLORIDA DELTA OF PI BETA PHI HOUSE CORPORATION,HOUSE_CORPORATION,2009,990N,false,,,,,,PROPUBLICA_API
436049304,KAPPA ALPHA ORDER,UNKNOWN,2009,990N,false,,,,,,PROPUBLICA_API
596139328,BETA PI OF KAPPA DELTA HOUSE CORP,HOUSE_CORPORATION,2009,990N,false,,,,,,PROPUBLICA_API
596203032,PHI MU FRATERNITY,PROPERTY_HOLDING_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
581657154,GAMMA PHI BETA SORORITY INC,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
586067925,KAPPA DELTA SORORITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
581025461,PHI GAMMA DELTA FRATERNITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
581625992,BETA THETA PI FRATERNITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
580587177,THETA CHI FRATERNITY INC,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
900526100,PHI KAPPA THETA FRATERNITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
911981486,GEORGIA DELTA OF SIGMA PHI EPSILON INC,UNKNOWN,2009,990N,false,,,,,,PROPUBLICA_API
310909146,PHI KAPPA PSI-GEORGIA ALPHA CHAPTER,LOCAL_CHAPTER_ENTITY,2009,990EZ,true,170539,179275,7527,0,7527,PROPUBLICA_API
580590521,PI KAPPA ALPHA FRATERNITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
580591246,TAU EPSILON PHI FRATERNITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
580560996,ALPHA EPSILON PI FRATERNITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
580596852,LAMBDA CHI ALPHA FRATERNITY INC,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
616042959,KAPPA ALPHA ORDER,UNKNOWN,2009,990N,false,,,,,,PROPUBLICA_API
580574873,CHI OMEGA FRATERNITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
610469791,KAPPA DELTA SORORITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
610446350,CHI OMEGA FRATERNITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
616034813,EPSILON OMEGA OF KAPPA DELTA HOUSE,PROPERTY_HOLDING_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
310905748,LAMBDA ALPHA OF CHI OMEGA HOUSE CORPORATION INCORPORATED,HOUSE_CORPORATION,2009,990N,false,,,,,,PROPUBLICA_API
626111214,KAPPA SIGMA FRATERNITY,PROPERTY_HOLDING_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
616042960,KAPPA ALPHA ORDER,UNKNOWN,2009,990N,false,,,,,,PROPUBLICA_API
610444977,DELTA TAU DELTA FRATERNITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
610448235,SIGMA NU FRATERNITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
510164540,UPSILON KAPPA OF PHI GAMMA DELTA HOUSE CORP,HOUSE_CORPORATION,2009,990N,false,,,,,,PROPUBLICA_API
610242405,KAPPA KAPPA GAMMA FRATERNITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
720603683,DELTA KAPPA OF ZETA TAU ALPHA HOUSE CORPORATION,HOUSE_CORPORATION,2009,990N,false,,,,,,PROPUBLICA_API
726021413,CHI OMEGA FRATERNITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
576025458,KAPPA DELTA SORORITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
620495178,TENNESSEE KAPPA CHAPTER OF SIGMA ALPHA EPSILON,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
721023591,DELTA CHI HOUSE CORPORATION,HOUSE_CORPORATION,2009,990N,false,,,,,,PROPUBLICA_API
237359145,SIGMA PI FRATERNITY HOUSING CORP,HOUSE_CORPORATION,2009,990N,false,,,,,,PROPUBLICA_API
611120060,SIGMA PI FRATERNITY INTERNATIONAL INC,NATIONAL_PARENT,2009,990N,false,,,,,,PROPUBLICA_API
556028175,ALPHA GAMMA DELTA FRATERNITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
720961914,DELTA CHI FRATERNITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
620256693,KAPPA SIGMA FRATERNITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
726027982,PI KAPPA ALPHA FRATERNITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
720482627,PI KAPPA ALPHA FATERNITY,UNKNOWN,2009,990N,false,,,,,,PROPUBLICA_API
237069145,DELTA OMEGA HOUSE CORPORATION OF DELTA DELTA DELTA FRATERNITY,HOUSE_CORPORATION,2009,990N,false,,,,,,PROPUBLICA_API
726034315,SIGMA GAMMA RHO SORORITY INC,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
720416943,KAPPA ALPHA ORDER,UNKNOWN,2009,990N,false,,,,,,PROPUBLICA_API
264121711,LAMBDA KAPPA KAPPA CHAPTER OF OMEGA PSI PHI FRATERNITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
726027878,KAPPA DELTA SORORITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
430661687,ALPHA EPSILON PI FRATERNITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
726027219,DELTA KAPPA HOUSE CORP KAPPA ALPHA THETA,HOUSE_CORPORATION,2009,990N,false,,,,,,PROPUBLICA_API
640120597,KAPPA ALPHA ORDER,UNKNOWN,2009,990N,false,,,,,,PROPUBLICA_API
237279442,KAPPA ALPHA PSI FRATERNITY INC,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
640310946,SIGMA ALPHA EPSILON FRATERNITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
436075111,SIGMA ALPHA EPSILON CLUB OF COLUMBIA MISSOURI,UNKNOWN,2009,990N,false,,,,,,PROPUBLICA_API
640390595,LAMBDA CHI ALPHA FRATERNITY INC,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
340435674,MISSISSIPPI STATE UNIVERSITY DELTA CHI BUILDING CORPORATION,HOUSE_CORPORATION,2009,990N,false,,,,,,PROPUBLICA_API
436065825,SOCIETY OF BETA SIGMA PSI,UNKNOWN,2009,990N,false,,,,,,PROPUBLICA_API
436059582,GAMMA PHI BETA SORORITY INC,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
436050433,ALPHA PHI HOUSE CORPORATION BOARD- UNIVERSITY OF MISSOURI,HOUSE_CORPORATION,2009,990N,false,,,,,,PROPUBLICA_API
430456430,PHI DELTA THETA FRATERNITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
436052199,BETA THETA PI FRATERNITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
436061869,ALPHA CHI OMEGA HOUSE CORP FOR ALPHA NU CHAPTER,HOUSE_CORPORATION,2009,990N,false,,,,,,PROPUBLICA_API
431098570,KAPPA DELTA SORORITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
430156640,ALPHA GAMMA RHO FRATERNITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
431080165,KAPPA KAPPA GAMMA HOUSE CORP OF COLUMBIA,HOUSE_CORPORATION,2009,990N,false,,,,,,PROPUBLICA_API
730583070,LAMBDA CHI ALPHA FRATERNITY INC,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
730580030,DELTA TAU DELTA FRATERNITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
311128130,PHI KAPPA PSI FRATERNITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
730589378,TRUSTEES OF OKLAHOMA ALPHA CHAPTER OF PI BETA PHI FRATERNITY INC,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
730589443,PHI GAMMA DELTA FRATERNITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
640330884,KAPPA DELTA SORORITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
237160987,TAU OF CHI OMEGA FRATERNITY HOUSE CORPORATION,HOUSE_CORPORATION,2009,990N,false,,,,,,PROPUBLICA_API
640307108,CHI OMEGA FRATERNITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
237432869,MISSISSIPPI GAMMA HOUSE ASSN OF SIGMA ALPHA EPSILON,HOUSE_CORPORATION,2009,990N,false,,,,,,PROPUBLICA_API
640315254,SIGMA ALPHA EPSILON FRATERNITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
237229883,MISSISSIPPI ALPHA CHAPTER HOUSE CORPORATION OF PHI DELTA THETA FRA,HOUSE_CORPORATION,2009,990N,false,,,,,,PROPUBLICA_API
640308935,PHI DELTA THETA FRATERNITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
576033523,KAPPA ALPHA ORDER,UNKNOWN,2009,990N,false,,,,,,PROPUBLICA_API
237128453,LAMBDA CHI ALPHA FRATERNITY INC,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
576033531,PI KAPPA PHI FRATERNITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
570742538,CHI OMEGA FRATERNITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
201554454,GAMMA PHI BETA SORORITY INC,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
576034368,ALPHA TAU OMEGA FRATERNITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
576027420,PI KAPPA ALPHA FRATERNITY,LOCAL_CHAPTER_ENTITY,2009,990,true,268623,264464,12361,0,12361,PROPUBLICA_API
626075139,EPSILON ETA CHAPTER OF SIGMA NU FRATERNITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
621414737,BETA SIGMA OF SIGMA CHI HOUSE CORPORATION,HOUSE_CORPORATION,2009,990N,false,,,,,,PROPUBLICA_API
626042374,DELTA SIGMA HOUSE CORPORATION OF DELTA DELTA DELTA,HOUSE_CORPORATION,2009,990N,false,,,,,,PROPUBLICA_API
741130603,ALPHA EPSILON PI FRATERNITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
382900287,PHI SIGMA RHO NATIONAL SORORITY,NATIONAL_PARENT,2009,990N,false,,,,,,PROPUBLICA_API
626047671,KAPPA DELTA SORORITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
621386377,PI CHAPTER CHI OMEGA FRATERNITY HOUSE CORP,HOUSE_CORPORATION,2009,990N,false,,,,,,PROPUBLICA_API
626047975,CHI OMEGA FRATERNITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
740898333,SIGMA ALPHA MU FRATERNITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
626045032,ALPHA DELTA PI HOUSE CORP ALPHA KAPPA,HOUSE_CORPORATION,2009,990N,false,,,,,,PROPUBLICA_API
742831564,ZETA BETA TAU FRATERNITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
746084912,SIGMA GAMMA RHO SORORITY INC,LOCAL_CHAPTER_ENTITY,2009,990EZ,true,0,0,1,0,1,PROPUBLICA_API
741120034,PI KAPPA ALPHA FRATERNITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
740555581,CHI OMEGA FRATERNITY,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
746084213,CHI OMEGA FRATERNITY IOTA CHAPTER UNIV OF TX AT AUSTIN,LOCAL_CHAPTER_ENTITY,2009,990N,false,,,,,,PROPUBLICA_API
